Customer_ID,Account_Balance,Age,Gender,Marital_Status,Number_of_Dependents,Account_Type,Loan_Amount,Loan_Term_Months,Credit_Score,Annual_Income,Employment_Status,Education_Level,Home_Ownership,Monthly_Expenses,Transaction_Count,Last_Transaction_Date,Branch_Code,Account_Open_Date,Is_Active,Interest_Rate,Overdraft_Limit,Credit_Limit
283501,121.29611978033644,74,Female,Widowed,1,Fixed Deposit,159.63337761647693,61,565.2507000448489,35422.70989310286,Unemployed,Master,Mortgage,3455.0360844631773,20,23-02-2020,567,23-02-2000,TRUE,10.018222747596225,2105.720683107168,3753.685060077904
476071,-1406.519923,20,Female,Divorced,2,Current,2051.4985333996083,338,331.5206705057677,89530.31811,Employed,Bachelor,Own,8491.340944336842,0,24-02-2020,487,24-02-2000,FALSE,11.827211093257368,3463.933351354374,34014.44577858732
318422,-2497.537508,54,Male,Widowed,1,Savings,3561.511834,347,396.0244181859525,160164.16981342813,Self-Employed,Master,Rent,5120.632582021306,0,25-02-2020,834,25-02-2000,FALSE,10.72937617201677,840.1570735520163,16408.351392303528
909818,-3706.035241,68,Female,Single,0,Savings,2892.09841,90,689.0844513390628,120608.16365819472,Unemployed,High School,Mortgage,4002.3794252477733,0,26-02-2020,257,26-02-2000,FALSE,7.513320880730064,1822.288532613412,18534.84263860073
421417,-4663.236054,24,Female,Widowed,2,Fixed Deposit,5307.1368925641855,31,691.4778697450222,139385.21717526647,Unemployed,Master,Own,8089.744669558257,0,27-02-2020,417,27-02-2000,FALSE,8.478826535415733,2147.957593408327,20871.91931732211
736600,-6635.149644,38,Female,Single,3,Current,6884.998181853814,48,794.0954013,46042.02115318867,Unemployed,Bachelor,Own,6699.224133486561,0,28-02-2020,284,28-02-2000,FALSE,6.816793119171762,2833.656278138384,18129.79051309403
928017,-1259.106008,26,Male,Married,0,Savings,1180.9429084811275,270,620.4773806050206,127600.15667146708,Unemployed,Associate,Rent,7892.446336950093,0,29-02-2020,520,29-02-2000,FALSE,8.634480098,2644.5614876105424,42219.27144269708
492270,-7243.740804,56,Male,Widowed,2,Fixed Deposit,4557.945186488822,104,368.2590522425776,71465.07503318001,Unemployed,High School,Rent,4680.747551,8,01-03-2020,282,01-03-2000,TRUE,10.96388860152117,1439.0619024858206,47357.35441261515
859652,-5686.911684,35,Female,Married,4,Current,4252.322883883653,198,366.7781980277347,168517.63953140582,Retired,Bachelor,Own,7287.789829070142,0,02-03-2020,696,02-03-2000,FALSE,11.071599669213791,2933.5454323849963,27852.56229049323
107509,-5477.076325,21,Male,Divorced,2,Savings,3011.396226934853,212,696.6227965462531,129566.77314203988,Unemployed,Doctorate,Rent,8614.094845948526,84,03-03-2020,676,03-03-2000,TRUE,8.500596142107508,4666.409108990464,29512.04644291203
843212,-9760.19456,42,Male,Widowed,4,Fixed Deposit,8502.285019583693,299,401.0815658093457,47782.69277730622,Retired,Associate,Mortgage,6618.353917,0,04-03-2020,151,04-03-2000,FALSE,10.405934726806327,621.8955063370845,4453.6722926583225
342225,87.39283460086608,77,Female,Single,4,Current,99.41817919,59,480.6120247891329,22277.169170376368,Employed,Master,Mortgage,2401.0132785583583,66,05-03-2020,102,05-03-2000,TRUE,9.557310849,3561.3795758210263,35946.404489689034
963039,-2314.903394,31,Male,Widowed,2,Savings,1488.431239672305,264,567.9666038070527,18100.30976453622,Self-Employed,Bachelor,Own,7368.083071263366,0,06-03-2020,176,06-03-2000,FALSE,9.067308361083706,3311.190623,29620.84477524012
324350,-4373.502837,67,Female,Divorced,1,Savings,3566.373958615717,57,313.6206826668832,80567.62785352673,Retired,Doctorate,Own,3524.731212638816,52,07-03-2020,746,07-03-2000,TRUE,12.569371419831855,4659.921296,3469.331666572417
998817,-1259.97003,75,Female,Divorced,1,Current,1046.9360019296007,242,436.8504648609625,60511.71596431956,Self-Employed,Bachelor,Rent,3310.0496314346788,106,08-03-2020,937,08-03-2000,TRUE,9.683585807207214,3404.052231831868,10722.85768651346
834124,-5236.934192,26,Female,Single,4,Fixed Deposit,7176.2158869535715,106,524.3392846790041,132757.12345787653,Self-Employed,Master,Mortgage,7794.139038289347,0,09-03-2020,681,09-03-2000,FALSE,9.353088043464117,3311.7922061646955,10895.227599235575
308222,-4223.552308,43,Male,Widowed,0,Fixed Deposit,2262.7055294066354,314,453.7999751712634,104873.42864593749,Self-Employed,Bachelor,Rent,6172.920596582339,0,10-03-2020,773,10-03-2000,FALSE,9.833875454546241,3964.1254704420808,9377.429645224602
569053,-2221.01445,70,Female,Married,2,Current,2951.973059531491,229,375.0036801071612,60543.662821022335,Retired,Doctorate,Own,3418.2586690077133,0,11-03-2020,707,11-03-2000,FALSE,11.630118152411566,1705.126769688471,33273.65177651608
355117,-1165.345935,19,Female,Divorced,0,Savings,1015.4183253347786,51,700.4067417879086,38355.17781053347,Retired,Bachelor,Own,8668.020875,0,12-03-2020,115,12-03-2000,FALSE,7.2974732398743365,3180.795180945067,46493.54115243268
163305,-3150.845014,37,Male,Divorced,1,Current,3961.165500804616,214,747.2312103423917,34167.95491061542,Retired,High School,Own,6645.783516460416,22,13-03-2020,329,13-03-2000,TRUE,7.345659945145533,2837.3949921283065,38385.79094255961
987517,-5201.57754,45,Female,Single,0,Current,5689.799753309876,127,441.6134368790487,174285.47450667937,Employed,High School,Own,6012.263161942983,0,14-03-2020,988,14-03-2000,FALSE,10.534839335511553,2473.1262799473807,24391.300775481748
404995,-5557.066243,64,Male,Widowed,3,Current,4078.9119077111814,102,725.9307220334669,56260.81399692478,Retired,Master,Own,3865.0953802784343,0,15-03-2020,366,15-03-2000,FALSE,7.658126024564661,857.6922531625737,20798.51360123961
439054,-1592.989177,77,Male,Married,3,Savings,2030.9096478576053,69,512.0544604207226,133825.02310308398,Employed,Doctorate,Own,3012.3319952722495,18,16-03-2020,405,16-03-2000,TRUE,10.842233638601869,1816.829861057786,19936.447160151904
134407,-56.03339172,24,Female,Widowed,1,Current,44.80777578081382,21,578.6771849697016,164030.3263173906,Retired,Doctorate,Rent,8171.4678761856085,0,17-03-2020,954,17-03-2000,FALSE,9.414683767578074,1759.917712955763,30461.100927095427
933038,115.41351814953596,61,Male,Widowed,0,Current,138.39840953765645,267,770.8005912,126675.44912509984,Retired,Doctorate,Rent,4966.446806,0,18-03-2020,105,18-03-2000,FALSE,7.0633579536711295,3759.129307238005,18601.812288282283
731565,-366.9062761,78,Female,Married,2,Savings,377.9950048014315,328,712.4745249913243,173317.39401291969,Self-Employed,Doctorate,Rent,2984.453361189259,57,19-03-2020,209,19-03-2000,TRUE,8.453725226,4642.952608446957,12079.97658824714
310590,-8951.680789,25,Male,Single,1,Savings,7878.095578789447,260,742.8142682238977,84554.80709041016,Unemployed,Doctorate,Mortgage,8299.821149,0,20-03-2020,242,20-03-2000,FALSE,8.035434769474884,1538.5425029458188,30539.302422203564
754492,-283.7118219,64,Male,Divorced,3,Current,317.48279675671347,328,375.26484162249625,191682.21622330017,Self-Employed,Associate,Rent,3773.3616118348173,0,21-03-2020,766,21-03-2000,FALSE,10.422182100947264,835.8077250109666,20144.56525795108
538868,-8394.60589,52,Male,Single,1,Fixed Deposit,5740.3962639924275,17,338.34568420855123,35297.55079383842,Retired,Bachelor,Own,5144.845164551765,20,22-03-2020,306,22-03-2000,TRUE,11.60955923420731,4999.8062946594655,1692.1166280478585
765608,-8781.690359,31,Male,Single,0,Current,10799.124643793339,342,791.372601,29408.41063493224,Unemployed,Doctorate,Rent,7463.696425821971,0,23-03-2020,528,23-03-2000,FALSE,7.126845874379293,3610.423985603247,2089.3245647719523
372659,-872.2861359,34,Female,Widowed,0,Savings,531.0837758518028,199,513.3088482641019,135151.50777941427,Unemployed,High School,Rent,7360.910826625636,0,24-03-2020,265,24-03-2000,FALSE,10.685996605875532,4489.118811456159,14432.693946566498
462722,-4230.799959,53,Female,Married,0,Savings,2540.5550286064663,246,458.3338229383245,189137.9168685197,Employed,Bachelor,Mortgage,4967.916865,0,25-03-2020,359,25-03-2000,FALSE,10.652674885877637,1147.4573713870832,26108.687775836323
978777,-9920.933561,67,Male,Divorced,4,Savings,11548.311088189925,194,698.5829398440035,163687.85771090235,Unemployed,Master,Own,3347.111286613078,87,26-03-2020,784,26-03-2000,TRUE,7.741765823366998,4103.456185028159,18357.735875731447
241902,-8316.710539,57,Female,Widowed,0,Fixed Deposit,11741.513466860079,298,760.0285781189211,24519.203293229773,Employed,Master,Mortgage,4892.573171518101,0,27-03-2020,493,27-03-2000,FALSE,7.9809735105082655,4159.956856946451,2178.702466990046
422775,-4079.60926,21,Female,Divorced,3,Savings,4926.015314078287,134,774.3692920440656,63079.86564759611,Self-Employed,Doctorate,Mortgage,8189.7422532493965,34,28-03-2020,220,28-03-2000,TRUE,7.775336025157217,1181.7001669577412,11934.43642390878
462928,-6901.08372,19,Female,Widowed,3,Fixed Deposit,9521.296259686475,169,473.7984276188751,186760.5881191865,Employed,Associate,Mortgage,8951.115785826025,7,29-03-2020,512,29-03-2000,TRUE,10.408652434428873,1226.318810423431,5724.546125
225496,-8005.566579,79,Female,Married,4,Savings,4756.033631223495,334,768.7168151609208,58081.10223214907,Retired,Associate,Rent,2367.4531058092907,0,30-03-2020,239,30-03-2000,FALSE,6.477507071058479,1829.5304725481049,47482.96806670941
829443,-3378.914395,23,Female,Divorced,3,Savings,4197.210077913845,24,322.5136694,158422.38051951467,Unemployed,Bachelor,Own,8047.375731016133,48,31-03-2020,267,31-03-2000,TRUE,10.939459743450819,1475.5435143608288,16328.86971
328170,-8786.468035,71,Female,Divorced,3,Current,10768.917135500546,326,327.3138203028454,166775.11722645373,Retired,Associate,Own,3377.345587397353,0,01-04-2020,183,01-04-2000,FALSE,12.175041417590442,4889.344586254672,1723.5522081792978
507544,-4360.568627,59,Female,Single,1,Fixed Deposit,6495.546779,65,642.9355573457849,104135.89965758656,Unemployed,Master,Mortgage,4545.347586320352,0,02-04-2020,520,02-04-2000,FALSE,9.155983653367073,2133.247251363955,33367.59934729751
505895,-5115.15215,21,Male,Widowed,0,Current,6602.774615204529,288,334.7085030135504,83406.29287117995,Unemployed,Doctorate,Own,8680.8002,0,03-04-2020,805,03-04-2000,FALSE,11.602332106139981,3925.8788529524313,12389.94908488304
645346,-9605.760431,71,Female,Widowed,1,Fixed Deposit,12480.710573445645,54,478.5350426805888,95523.64215975434,Self-Employed,High School,Own,3492.950751001456,12,04-04-2020,887,04-04-2000,TRUE,10.673806556839292,4122.7286156720265,28770.076496519203
488370,-7946.523565,46,Male,Widowed,1,Savings,10261.469687263943,278,670.0157924358082,53123.29192941919,Employed,Master,Mortgage,5631.040072020989,0,05-04-2020,367,05-04-2000,FALSE,8.904504451,2236.733992196036,8386.527275864904
328845,-4020.037199,35,Male,Single,3,Savings,4391.259935,120,485.49679282982447,178984.2740644804,Self-Employed,Master,Rent,7000.692146329326,70,06-04-2020,137,06-04-2000,TRUE,10.319645654424942,3571.6349942705097,49216.64852100077
408840,-163.3511461,43,Male,Single,2,Fixed Deposit,185.95697912140466,334,398.7798797920527,95617.73478,Employed,Bachelor,Mortgage,6523.850791,8,07-04-2020,402,07-04-2000,TRUE,10.840618545522016,985.100634,48542.70014170132
864323,-5932.743897,61,Female,Divorced,0,Current,3733.529745456108,177,454.7428420196129,177667.29368665896,Self-Employed,Associate,Mortgage,4068.1144103103875,56,08-04-2020,437,08-04-2000,TRUE,10.77089989057629,2286.329231668712,33143.18423282499
138872,-7347.71147,51,Female,Widowed,2,Fixed Deposit,9163.504078,117,551.6664327377375,30081.76118219208,Self-Employed,High School,Rent,5400.505368806044,0,09-04-2020,853,09-04-2000,FALSE,8.705847314346645,4852.89797,35652.928469280974
679259,-6581.955263,27,Male,Widowed,3,Fixed Deposit,9387.260753668425,62,561.4622204455153,197772.30149002493,Unemployed,High School,Rent,7925.4497836924875,15,10-04-2020,429,10-04-2000,TRUE,9.081747593115225,1258.3879426112169,21868.06567329092
968515,-9483.45746,79,Male,Divorced,4,Fixed Deposit,6420.300151025678,215,730.6501272409611,94221.88661428748,Self-Employed,Associate,Rent,2618.017591855444,23,11-04-2020,298,11-04-2000,TRUE,8.397805408,2235.7008711528406,48146.78792549027
647594,-8481.402503,53,Female,Divorced,1,Savings,10540.230325176015,313,712.5842761873319,19087.85587488004,Self-Employed,Doctorate,Rent,5311.499304924561,52,12-04-2020,909,12-04-2000,TRUE,7.752387251412588,4057.3467945141465,21763.24139818885
521426,-4247.022941,31,Female,Divorced,3,Fixed Deposit,4784.178675411358,54,551.2497925058743,17224.151165116433,Employed,Associate,Mortgage,7326.263381953875,25,13-04-2020,104,13-04-2000,TRUE,9.595600382920148,3494.4046470970707,12733.931872994952
145693,-806.5017675,48,Female,Married,3,Savings,417.9027114,294,765.1170420043243,151779.37892154933,Self-Employed,Doctorate,Rent,5749.247796,58,14-04-2020,531,14-04-2000,TRUE,7.504274268612182,3341.8337070847933,6653.551870591296
914671,-4112.992412,65,Male,Married,2,Current,3768.7038333962755,96,362.8304262252677,135216.75149869936,Unemployed,High School,Own,3922.669450728659,114,15-04-2020,470,15-04-2000,TRUE,11.012787152104144,4339.658567,11198.139715404894
717654,-6769.677556,32,Male,Divorced,4,Savings,4729.195706388416,228,440.44434262589584,162404.80604424162,Self-Employed,Bachelor,Mortgage,7137.958258390529,0,16-04-2020,994,16-04-2000,FALSE,10.173117240558371,630.9222936,29038.461692507382
431061,-5789.100235,25,Female,Single,1,Current,6954.0106837245485,169,755.3870549262383,30019.831451033133,Retired,Master,Mortgage,7632.092645170865,82,17-04-2020,966,17-04-2000,TRUE,6.558417576371987,3970.2396568189647,13009.494179025654
462512,-5437.649096,31,Female,Single,4,Current,7431.089685430452,138,507.8967212443842,16758.464736754187,Retired,High School,Rent,7638.720485625788,0,18-04-2020,202,18-04-2000,FALSE,9.509980545,4471.470676471183,33058.22199392969
598109,-4291.609313,40,Male,Widowed,4,Current,4080.073065656847,202,839.6498573366132,106630.06499503992,Employed,High School,Rent,6397.2449811733995,0,19-04-2020,534,19-04-2000,FALSE,5.991720099,572.7851487328858,19727.041474367285
325449,-1924.714315,77,Female,Married,4,Savings,2093.6799611279353,277,556.4393048403094,83643.09398172621,Employed,High School,Own,2673.7415389086527,0,20-04-2020,749,20-04-2000,FALSE,9.936091465766687,3015.333279982875,44456.77236544497
238519,-2726.361034,74,Female,Married,0,Fixed Deposit,3788.8380761802223,71,735.5645926300703,97769.91797,Retired,Master,Rent,3026.8148183509497,24,21-04-2020,904,21-04-2000,TRUE,7.446631928499879,2068.6481834478373,28365.425305813293
